latitude,longitude
-6.0113227,38.5554904
-6.0114573,38.5544139
-6.0117937,38.5532701
-6.0121974,38.5525972
-6.0126684,38.5525299
-6.0136104,38.5531355
-6.0142832,38.5536738
-6.0150234,38.5544812
-6.0149969,38.555416
-6.0152252,38.5567015
-6.0154271,38.5574417
-6.0160326,38.5576435
-6.016154,38.5578013
-6.0161452,38.5577006
-6.0163691,38.5577108
-6.0173783,38.5591238
-6.0177147,38.5599312
-6.0178359,38.5605977
-6.0178003,38.5605645
-6.017782,38.560604
-6.0178902,38.5625902
-6.0172437,38.5636453
-6.0163691,38.5641835
-6.0152925,38.5660675
-6.0145524,38.5669422
-6.0133413,38.5673459
-6.0127357,38.5677496
-6.0126684,38.570441
-6.012803,38.5713829
-6.0128703,38.572594
-6.012803,38.5733342
-6.0124666,38.5738724
-6.0120629,38.5742089
-6.0116592,38.5742089
-6.0108518,38.5737379
-6.0103135,38.5736706
-6.0096406,38.5736706
-6.0089678,38.5734687
-6.0085641,38.5736706
-6.0083622,38.574478
-6.0076894,38.5762947
-6.0072184,38.5771021
-6.0065456,38.5778422
-6.0055363,38.5786496
-6.0045943,38.5791206
-6.0027104,38.5790533
-6.001903,38.5793897
-6.0012301,38.579928
-6.0005573,38.5811391
-6.0000863,38.5822157
-5.9997499,38.5832922
-5.9993462,38.5840996
-5.9985388,38.584907
-5.9980005,38.5864546
-5.9981307,38.5865703
-5.998023,38.5866219
-5.9980252,38.5883159
-5.9977945,38.5896468
-5.9977965,38.5909029
-5.9966025,38.5928898
-5.9954275,38.5937018
-5.9945239,38.5933913
-5.992588,38.5932855
-5.9916039,38.5956349
-5.9900992,38.5971415
-5.9877537,38.5972561
-5.9862591,38.5965966
-5.9834758,38.5971266
-5.9824911,38.6003862
-5.9835708,38.6032478
-5.9827742,38.6050371
-5.9810976,38.6042809
-5.9793258,38.6049628
-5.9797881,38.6076015
-5.9824004,38.6083234
-5.9846389,38.6069963
-5.9868013,38.6063818
-5.9875691,38.6088092
-5.9863436,38.6120052
-5.9856889,38.616771
-5.9860818,38.6198575
-5.9874994,38.6225893
-5.9886691,38.6255338
-5.9883475,38.6285794
-5.9883538,38.6301122
-5.9869213,38.6323926
-5.9854896,38.632864
-5.9830361,38.6340242
-5.9815771,38.637318
-5.9793075,38.6393932
-5.9774255,38.642976
-5.9747821,38.6434516
-5.9731702,38.6450822
-5.9714524,38.6445784
-5.9683897,38.6438682
-5.9656529,38.6457127
-5.9618873,38.6493982
-5.9590683,38.6526233
-5.9565243,38.6559243
-5.9549434,38.6612313
-5.9556594,38.6647521
-5.9542596,38.6666529
-5.953817,38.67079
-5.9550636,38.6751998
-5.9566543,38.6783622
-5.9591536,38.6812017
-5.9603147,38.6826942
-5.9605231,38.6835521
-5.9617713,38.6861299
-5.9632777,38.6898664
-5.9637784,38.6936699
-5.9637,38.6957882
-5.9618876,38.6975749
-5.9608163,38.7001522
-5.9560652,38.7026718
-5.9537267,38.7029589
-5.9533368,38.7006561
-5.9514352,38.7005624
-5.9500841,38.7005977
-5.948284,38.7027994
-5.9476591,38.7047424
-5.9481814,38.7056041
-5.951803,38.7158873
-5.9554131,38.7312322
-5.9545106,38.746577
-5.9554131,38.7601166
-5.9635359,38.7772668
-5.9689511,38.791709
-5.965341,38.7962222
-5.9660379,38.7978622
-5.9691151,38.7984963
-5.9700886,38.7998968
-5.9698699,38.7998861
-5.9696885,38.7998968
-5.9695231,38.7999424
-5.9692563,38.8000417
-5.9689709,38.8001865
-5.9687895,38.8002804
-5.9684,38.8005379
-5.9680585,38.8007659
-5.9678371,38.8008517
-5.967613,38.8008517
-5.9672956,38.8007578
-5.9671275,38.800723
-5.9669941,38.800731
-5.9669008,38.8006934
-5.9667727,38.800562
-5.96665,38.8005432
-5.9665593,38.800562
-5.9664446,38.8005969
-5.9663166,38.8005942
-5.9662178,38.8005701
-5.9660791,38.800503
-5.9658977,38.8005111
-5.965627,38.8005681
-5.9654496,38.8006076
-5.9649454,38.8007364
-5.9644358,38.8008732
-5.9640997,38.8009644
-5.9638863,38.8010207
-5.9634835,38.8011119
-5.9628808,38.8012417
-5.9623337,38.801415
-5.9618508,38.8015759
-5.9617094,38.8016
-5.9615707,38.8016161
-5.9614747,38.8016322
-5.9613787,38.8016564
-5.9609171,38.801828
-5.9603116,38.801989
-5.959738,38.8021982
-5.9589884,38.8025361
-5.9588417,38.8025629
-5.9587163,38.8025978
-5.9585909,38.8026461
-5.9580333,38.8029492
-5.9567262,38.8035741
-5.9561659,38.8038155
-5.9552429,38.8042957
-5.9550161,38.8044083
-5.9548214,38.8044727
-5.9546453,38.8045076
-5.9544639,38.8045263
-5.9542852,38.8045746
-5.9541705,38.8046095
-5.9540291,38.8046363
-5.9539037,38.8046336
-5.9535942,38.8046926
-5.9533435,38.8048053
-5.9530073,38.805052
-5.9525378,38.8055831
-5.9522604,38.8059211
-5.9519296,38.8064253
-5.9517161,38.8066989
-5.9515828,38.8069081
-5.9515694,38.806994
-5.9516201,38.8070637
-5.9517295,38.8071254
-5.9517882,38.8071656
-5.9518068,38.807289
-5.9517108,38.8075036
-5.9512413,38.8083726
-5.9504303,38.8096332
-5.9500355,38.8100892
-5.9499074,38.8102072
-5.9491177,38.8109744
-5.9472503,38.8123316
-5.9461419,38.8131296
-5.9452762,38.8137263
-5.9447052,38.8142306
-5.944113,38.8147938
-5.9431313,38.8155717
-5.9425177,38.8159847
-5.9414452,38.8165265
-5.9403087,38.8171166
-5.9397858,38.817417
-5.9389962,38.8178408
-5.9383986,38.8181895
-5.9381691,38.8183021
-5.9378703,38.8184631
-5.9372514,38.8187689
-5.9359975,38.8193643
-5.9357094,38.8194287
-5.9353626,38.8194179
-5.9349784,38.8194287
-5.9345622,38.8194394
-5.9341621,38.8195091
-5.9338633,38.8195628
-5.9335965,38.8196272
-5.9329829,38.8197291
-5.931988,38.8199709
-5.9314729,38.8201421
-5.93111,38.8202923
-5.9305071,38.8204372
-5.930171,38.8205391
-5.9296214,38.8206303
-5.9288584,38.8208181
-5.9284208,38.8208932
-5.9278606,38.8210005
-5.9271936,38.8211024
-5.9265987,38.8212472
-5.9265053,38.8212553
-5.9263639,38.8212445
-5.9262252,38.821207
-5.9260838,38.8211507
-5.925881,38.8211346
-5.9249153,38.8211024
-5.9240242,38.8210487
-5.9237894,38.8210809
-5.9235813,38.8211507
-5.9233786,38.8211828
-5.9232238,38.8211936
-5.9226262,38.821274
-5.9217351,38.8213599
-5.9196702,38.8214886
-5.9187418,38.8215476
-5.9182775,38.8216495
-5.9180001,38.8217139
-5.9175679,38.8217461
-5.91641,38.8219285
-5.9155989,38.8221645
-5.9153588,38.8222718
-5.9151614,38.8223576
-5.9150494,38.8223737
-5.9148519,38.822363
-5.9146438,38.8223308
-5.9141102,38.8223576
-5.9136994,38.8224435
-5.9133899,38.8225079
-5.9128883,38.8225293
-5.9121947,38.8225025
-5.9117411,38.8225293
-5.9111328,38.8225186
-5.9106526,38.8224649
-5.9102844,38.8224703
-5.9099909,38.8225079
-5.9098682,38.8225347
-5.9095427,38.8225025
-5.9086089,38.8222396
-5.9077499,38.8220036
-5.9070455,38.8218534
-5.9064319,38.8217246
-5.9057595,38.821671
-5.9045483,38.8216442
-5.9038653,38.8217461
-5.903353,38.8218373
-5.9030702,38.8218909
-5.9028248,38.8219178
-5.9025793,38.8219768
-5.9022912,38.8220143
-5.9019977,38.8219714
-5.9015335,38.8218534
-5.9012346,38.8217729
-5.9008558,38.8217622
-5.8995538,38.8217246
-5.898572,38.8216388
-5.8981291,38.8216495
-5.897921,38.8216925
-5.8976702,38.8218105
-5.8972006,38.8219821
-5.8970032,38.8220197
-5.8967417,38.8219821
-5.8965336,38.821966
-5.8961227,38.8220572
-5.8958506,38.8222396
-5.8958186,38.8223416
-5.8957732,38.8224542
-5.8957359,38.8224757
-5.8956638,38.8224757
-5.8956158,38.8224113
-5.8954611,38.822135
-5.8952903,38.822009
-5.8950395,38.8218695
-5.8948207,38.8218319
-5.8944152,38.8218749
-5.894095,38.8219178
-5.8937535,38.8219553
-5.8934814,38.8219285
-5.8932626,38.8218158
-5.8928091,38.8216388
-5.89203,38.821317
-5.8912029,38.8210702
-5.8905786,38.8209307
-5.8900343,38.8207537
-5.8891272,38.8204265
-5.8886949,38.8202709
-5.8885188,38.8202441
-5.8884174,38.8202923
-5.8883001,38.8204104
-5.8880653,38.8205069
-5.8876384,38.8205337
-5.8866085,38.8203567
-5.8856213,38.8200939
-5.8850077,38.8199919
-5.8829906,38.8196111
-5.8814805,38.8193697
-5.8799116,38.819198
-5.8781827,38.8191283
-5.8766138,38.8191497
-5.8749596,38.8192892
-5.8737323,38.8194394
-5.8719606,38.8196111
-5.8704451,38.8197076
-5.8696554,38.8198578
-5.8690257,38.8199651
-5.8681292,38.8200617
-5.8670939,38.820169
-5.8662721,38.820287
-5.8657065,38.8202655
-5.8648847,38.8202548
-5.8639562,38.8201797
-5.8632197,38.8201368
-5.8619497,38.8200188
-5.8612453,38.820008
-5.8607117,38.8200402
-5.8600286,38.8202119
-5.8574031,38.8207054
-5.856656,38.8208771
-5.8551298,38.8212097
-5.8528565,38.8218856
-5.8492703,38.8227868
-5.8461432,38.8232911
-5.8456308,38.8233769
-5.8450011,38.8235271
-5.8444355,38.8236558
-5.8438164,38.8237953
-5.8433361,38.8239455
-5.8430266,38.8240528
-5.8428132,38.8241601
-5.8423222,38.8243961
-5.8411978,38.8250995
-5.840828,38.8253617
-5.8405825,38.825587
-5.8401555,38.8258767
-5.839782,38.82622
-5.8393124,38.826617
-5.8387894,38.8270998
-5.8378181,38.827765
-5.8374339,38.8279688
-5.8370497,38.8282049
-5.8361318,38.8286126
-5.8347442,38.8290524
-5.8328017,38.8298571
-5.8323214,38.8300931
-5.8314996,38.8304365
-5.831126,38.8305759
-5.8305603,38.8307691
-5.8298559,38.8311553
-5.8290824,38.8316677
-5.8287352,38.8318634
-5.8272729,38.8326251
-5.8266752,38.8327753
-5.8261949,38.8328719
-5.8257466,38.8330114
-5.8251702,38.8333654
-5.8244765,38.8338911
-5.8236546,38.8343954
-5.8231423,38.8346529
-5.8225232,38.8347494
-5.8220536,38.8348138
-5.8214452,38.8350069
-5.821061,38.8351464
-5.8202925,38.8355863
-5.8196841,38.8359189
-5.8192144,38.8362622
-5.8186594,38.8365841
-5.8172292,38.8369918
-5.8166848,38.8372171
-5.8158309,38.8375711
-5.8149877,38.8378823
-5.8136962,38.8383222
-5.812458,38.8387835
-5.8111985,38.8389766
-5.8102379,38.8392234
-5.8094267,38.8395131
-5.8088823,38.8399529
-5.8085194,38.8400924
-5.8069824,38.840189
-5.8053173,38.8405323
-5.8045488,38.8407791
-5.8031505,38.8413477
-5.8027342,38.8415837
-5.8021685,38.8418841
-5.8013573,38.8423347
-5.8009304,38.842603
-5.8001085,38.8432038
-5.799436,38.8436973
-5.7990517,38.8440192
-5.7982299,38.8445985
-5.7979417,38.8448346
-5.7976535,38.8451457
-5.7973744,38.8454499
-5.7970557,38.8458323
-5.7960844,38.8467872
-5.7955293,38.8472164
-5.7949636,38.8475704
-5.7947395,38.8477287
-5.7945847,38.8478628
-5.7944753,38.8479137
-5.7943659,38.8479352
-5.7942004,38.847954
-5.7940136,38.8480023
-5.792658,38.8486755
-5.7920923,38.8489705
-5.7913398,38.8493943
-5.7910996,38.8495767
-5.7907527,38.8498664
-5.7905019,38.850038
-5.7900963,38.8504846
-5.7901683,38.8504793
-5.790195,38.8505048
-5.7902323,38.8505517
-5.7902537,38.8506563
-5.7902404,38.8507381
-5.790203,38.8507944
-5.7901243,38.8508159
-5.7900469,38.850832
-5.7898921,38.850895
-5.7893224,38.8512933
-5.788778,38.8517922
-5.7879134,38.8526344
-5.7874064,38.8531601
-5.7869581,38.8535035
-5.7864777,38.8536161
-5.7860401,38.8536805
-5.7853783,38.8537931
-5.7845137,38.8540882
-5.7831847,38.8545763
-5.7819839,38.8550323
-5.7810072,38.8553703
-5.7807136,38.8554347
-5.7803774,38.8554615
-5.7800518,38.8555312
-5.7796409,38.8557082
-5.779358,38.8558423
-5.7791285,38.8559174
-5.777426,38.8563412
-5.7772872,38.8564002
-5.7770097,38.8564914
-5.7767375,38.8565665
-5.7761931,38.8566631
-5.7754619,38.8568401
-5.774816,38.8570225
-5.7741062,38.8573766
-5.7732469,38.858031
-5.7727933,38.8583851
-5.7720407,38.8589323
-5.7713148,38.8595491
-5.7708559,38.8599622
-5.770557,38.8602573
-5.7704022,38.8603914
-5.7700179,38.8606864
-5.7692814,38.8613301
-5.7690182,38.8615457
-5.7686623,38.8618505
-5.7682833,38.8622206
-5.7679577,38.862564
-5.7670504,38.8635564
-5.766015,38.8643879
-5.7655239,38.864876
-5.7652624,38.8651764
-5.7647874,38.8656056
-5.7643657,38.8659167
-5.7638907,38.866201
-5.7635972,38.8663942
-5.7617932,38.8671237
-5.7612754,38.8672525
-5.7604322,38.867569
-5.7599358,38.867864
-5.7597169,38.8680518
-5.7595782,38.8681966
-5.7591459,38.8684648
-5.7582652,38.8688618
-5.7569042,38.8692909
-5.7550948,38.8697255
-5.7545611,38.8698596
-5.7541981,38.8700044
-5.7538672,38.8701278
-5.7533068,38.8703692
-5.7526343,38.8708091
-5.75225,38.8711095
-5.7515935,38.871662
-5.7512786,38.8719034
-5.7507555,38.8722736
-5.7503178,38.8725525
-5.7496293,38.8729602
-5.749277,38.873207
-5.7489514,38.8734537
-5.7486525,38.8737327
-5.7483216,38.8740224
-5.7478786,38.8743281
-5.7472755,38.8746715
-5.746635,38.8751167
-5.7462507,38.8753795
-5.7460105,38.875621
-5.7459038,38.8757819
-5.7457971,38.8759965
-5.7456529,38.8762056
-5.7451405,38.8766938
-5.7447295,38.8769728
-5.7441104,38.8774449
-5.7437261,38.877697
-5.7432564,38.8781208
-5.7424824,38.8788396
-5.7422636,38.8790917
-5.7420448,38.8792849
-5.7415057,38.8797623
-5.74102,38.88017
-5.740641,38.8804758
-5.7403047,38.8807118
-5.7399098,38.881039
-5.7392319,38.8814628
-5.7387942,38.881731
-5.7381057,38.8822085
-5.7377,38.882482
-5.7370969,38.8827717
-5.7365364,38.8831258
-5.7360881,38.8833672
-5.7357571,38.8835549
-5.734695,38.8841128
-5.7342146,38.8843811
-5.7330403,38.8848907
-5.7323518,38.8851106
-5.7314551,38.8854378
-5.7306117,38.8858026
-5.7296296,38.8861889
-5.7290478,38.8864893
-5.7279216,38.8869506
-5.7273451,38.8871384
-5.7266459,38.8873851
-5.7258345,38.8878626
-5.7256477,38.8879806
-5.7253595,38.8881576
-5.7250766,38.8883561
-5.7241799,38.8889569
-5.7237689,38.889268
-5.7233205,38.889665
-5.7228561,38.8901532
-5.7223971,38.890534
-5.7216978,38.8910919
-5.7213936,38.8912743
-5.7209612,38.8916016
-5.719488,38.8924867
-5.7191304,38.8927495
-5.7187941,38.8929909
-5.718287,38.8933021
-5.7173262,38.8938278
-5.7168939,38.8940799
-5.7149403,38.8950401
-5.7142677,38.8952815
-5.7136325,38.8954157
-5.7105793,38.8959145
-5.7100829,38.8959682
-5.7082467,38.8961989
-5.7076168,38.8962686
-5.7065279,38.8963115
-5.7047771,38.8962579
-5.7037469,38.8961828
-5.7028555,38.8960969
-5.701489,38.8960165
-5.6998022,38.8958287
-5.6976724,38.8954425
-5.6968237,38.8953245
-5.6964874,38.8952923
-5.6957614,38.8953191
-5.6950141,38.8953406
-5.6942668,38.8953298
-5.6936636,38.8952172
-5.6924839,38.8949704
-5.6921316,38.894847
-5.691774,38.8947505
-5.690621,38.8946325
-5.6892438,38.8945734
-5.6869911,38.8944501
-5.6862438,38.8943642
-5.6854271,38.894214
-5.6847118,38.8940102
-5.6837616,38.8936937
-5.683121,38.8936239
-5.6827153,38.8936347
-5.6816851,38.8939244
-5.6811593,38.8940477
-5.68042,38.8941711
-5.6797207,38.8941443
-5.6791015,38.8941175
-5.678242,38.8939673
-5.6769769,38.8937366
-5.6762349,38.89364
-5.6749805,38.8936239
-5.6742705,38.8936239
-5.6731708,38.8936615
-5.6724235,38.8937473
-5.6711583,38.8940477
-5.670096,38.894316
-5.6692259,38.8946915
-5.6688309,38.894847
-5.6674433,38.8955432
-5.6670853,38.8957322
-5.6660604,38.8962579
-5.6657294,38.8964939
-5.6650995,38.8969445
-5.6643842,38.8975453
-5.6639251,38.8979316
-5.6635087,38.8982856
-5.6626439,38.8989615
-5.6621528,38.899337
-5.6617471,38.8996374
-5.6614588,38.8998628
-5.6610104,38.9001954
-5.6606116,38.9005634
-5.6602631,38.9008605
-5.659537,38.9014614
-5.6591942,38.9017214
-5.6588751,38.9019656
-5.6585014,38.9022124
-5.6580797,38.902486
-5.6573537,38.9029258
-5.6566917,38.9033121
-5.6561686,38.9037573
-5.6557308,38.9041972
-5.6555333,38.904326
-5.6553091,38.9044547
-5.6549248,38.9045888
-5.6540973,38.9050609
-5.6535154,38.9052433
-5.6528588,38.9054096
-5.6521221,38.9053881
-5.6516203,38.9052862
-5.6512093,38.9052701
-5.6507876,38.9053345
-5.6503979,38.9054793
-5.6499761,38.9056724
-5.6496665,38.905828
-5.6490846,38.9058602
-5.6484547,38.9056671
-5.6481084,38.9055838
-5.6470027,38.9052325
-5.6463354,38.9050287
-5.6454812,38.9046425
-5.6448193,38.9042079
-5.6442534,38.9037949
-5.6440772,38.9036715
-5.6439064,38.9036715
-5.6437943,38.903752
-5.6436448,38.9039236
-5.6434526,38.9040309
-5.6433031,38.9040202
-5.6424767,38.9036746
-5.6420237,38.9036443
-5.6415406,38.903705
-5.6412084,38.9038643
-5.6409743,38.9039933
-5.6406044,38.904274
-5.6403854,38.9045623
-5.6402647,38.9050478
-5.6402496,38.9055409
-5.6403402,38.9060644
-5.6406499,38.9065683
-5.6408048,38.9067319
-5.6408848,38.9068901
-5.6411304,38.9076841
-5.6414934,38.9086175
-5.6416109,38.9089715
-5.6418137,38.9100337
-5.6418457,38.9109993
-5.6416215,38.9120293
-5.641408,38.9125335
-5.6411197,38.9130592
-5.6409062,38.9133167
-5.6405005,38.9137995
-5.6397958,38.914454
-5.6394541,38.9147007
-5.6388989,38.9150119
-5.6383126,38.9152368
-5.637938,38.9152479
-5.637543,38.9151084
-5.6367656,38.9148505
-5.6362715,38.9146873
-5.6357599,38.9145183
-5.6350766,38.914454
-5.6341477,38.9145398
-5.6333042,38.9146685
-5.6327063,38.9149046
-5.632119,38.9152372
-5.6316386,38.9154839
-5.63103,38.9158916
-5.6308378,38.9160204
-5.6304161,38.9163101
-5.630021,38.9166802
-5.6297594,38.9170289
-5.6295352,38.9172971
-5.6290334,38.917855
-5.6286917,38.9181554
-5.6283767,38.9184344
-5.6280191,38.9187562
-5.627624,38.9189762
-5.627325,38.9190781
-5.6270634,38.9191157
-5.6268339,38.9192176
-5.6264922,38.9195287
-5.6261506,38.9197969
-5.6260064,38.9199418
-5.625905,38.9201617
-5.6258676,38.9204299
-5.6258836,38.920725
-5.6258676,38.920902
-5.6258356,38.9211488
-5.6255847,38.9216047
-5.6253231,38.9219695
-5.6248586,38.922565
-5.6245597,38.9229512
-5.624282,38.9232892
-5.6238496,38.9238203
-5.6234813,38.9242923
-5.623177,38.9247215
-5.622926,38.9251721
-5.6228746,38.9252681
-5.6224576,38.9260478
-5.6221998,38.9265627
-5.6220292,38.9268994
-5.6217782,38.9273661
-5.6215433,38.9277685
-5.6211216,38.9285034
-5.620911,38.9288789
-5.6206358,38.9294046
-5.620497,38.9296085
-5.6202407,38.929925
-5.6200218,38.93022
-5.6198937,38.9304399
-5.6197015,38.9308101
-5.6194559,38.9311427
-5.6192637,38.931368
-5.619157,38.9314753
-5.6187726,38.931942
-5.6184096,38.9324087
-5.618148,38.9326823
-5.6177476,38.9331222
-5.617139,38.9336961
-5.6163382,38.9341521
-5.6161006,38.9342889
-5.6156148,38.934482
-5.6146592,38.9347959
-5.6133458,38.935107
-5.6129534,38.9352089
-5.6125077,38.9352626
-5.6113785,38.9354396
-5.6105137,38.9354879
-5.6071876,38.9358017
-5.6055379,38.9359948
-5.6040404,38.9361785
-5.6021452,38.9365219
-5.6009252,38.9367646
-5.6000817,38.9369926
-5.5976632,38.9378106
-5.5964993,38.9382398
-5.5955704,38.9385939
-5.5943852,38.9389908
-5.5931719,38.9394374
-5.5919106,38.9399028
-5.5914061,38.940112
-5.5901688,38.9406471
-5.5896996,38.940867
-5.5892064,38.941087
-5.5882761,38.9415094
-5.587873,38.9417066
-5.5871616,38.9420553
-5.5851809,38.9430208
-5.5844107,38.9433856
-5.5832015,38.9440361
-5.5824286,38.944429
-5.5816091,38.9448166
-5.5810125,38.9450821
-5.5797912,38.9456347
-5.5788061,38.9460209
-5.5780133,38.9463052
-5.577442,38.9465225
-5.5765144,38.9468269
-5.5750448,38.9475176
-5.5742119,38.9479306
-5.5737955,38.9481653
-5.5733416,38.9484282
-5.5729052,38.9487165
-5.5723673,38.9490826
-5.5719521,38.9493884
-5.571513,38.9497398
-5.5711393,38.9500603
-5.5707121,38.950464
-5.5702797,38.9508516
-5.5693133,38.9516187
-5.5688755,38.9520371
-5.5683843,38.952477
-5.5679225,38.9528418
-5.567466,38.9532173
-5.5669534,38.9537644
-5.566589,38.9541091
-5.566282,38.9544149
-5.5659176,38.9548266
-5.5654051,38.9554703
-5.5642438,38.9568543
-5.5639688,38.9571869
-5.5637126,38.9575048
-5.5633548,38.95795
-5.5627462,38.9586782
-5.5624018,38.9590685
-5.5619813,38.9593676
-5.5617722,38.9594549
-5.561621,38.9594977
-5.5614087,38.9596465
-5.5612566,38.9597887
-5.5611151,38.9600033
-5.5610216,38.9602661
-5.5611151,38.960419
-5.5611391,38.9605156
-5.5611151,38.9609393
-5.5610323,38.961288
-5.5608241,38.9618647
-5.5606319,38.9621973
-5.5604397,38.962723
-5.5603476,38.9629818
-5.5603329,38.9632139
-5.5604076,38.9634579
-5.5605064,38.9636618
-5.5606532,38.9639246
-5.5607373,38.9640842
-5.5608014,38.9642076
-5.5607947,38.9642814
-5.5607613,38.9643069
-5.5606933,38.9643109
-5.5605771,38.9642666
-5.5603996,38.9641915
-5.5602288,38.9641634
-5.5600632,38.964158
-5.5594866,38.9642626
-5.5586217,38.9646596
-5.5578955,38.9651531
-5.5574604,38.9654857
-5.557068,38.9657915
-5.5566835,38.9660677
-5.5561977,38.9664084
-5.5554982,38.9668804
-5.5547401,38.9674705
-5.554369,38.967897
-5.554118,38.9682484
-5.5538271,38.9685354
-5.553472,38.9688706
-5.5530796,38.9692461
-5.5526124,38.9697021
-5.5521051,38.969965
-5.551379,38.9701259
-5.5506956,38.9701474
-5.5498039,38.9700615
-5.5489817,38.9698456
-5.5481487,38.9696753
-5.5463067,38.9694822
-5.5455085,38.9694822
-5.5448384,38.9695036
-5.5431965,38.9695251
-5.5423556,38.9695144
-5.540065,38.9695948
-5.5381695,38.9695734
-5.537705,38.969509
-5.5374994,38.96945
-5.5372939,38.9694044
-5.5371724,38.9693749
-5.5371083,38.9693575
-5.5369909,38.96934
-5.536541,38.9694098
-5.5360511,38.9695171
-5.5358376,38.9695466
-5.5354011,38.9695653
-5.5343946,38.9697209
-5.5335777,38.9699274
-5.5329583,38.9701688
-5.5319037,38.9705363
-5.5313212,38.9708316
-5.5310201,38.9709949
-5.530358,38.9714268
-5.529832,38.9718103
-5.5295197,38.9720625
-5.5291105,38.9724205
-5.5288122,38.9726874
-5.528022,38.9734492
-5.5272504,38.9744309
-5.5264989,38.9754595
-5.5261158,38.9758873
-5.5258715,38.9761072
-5.5255818,38.9762709
-5.5251173,38.9764975
-5.5246608,38.9767966
-5.524283,38.9770876
-5.5239813,38.977329
-5.5236916,38.9775744
-5.5232084,38.9780518
-5.5227305,38.9784676
-5.522529,38.9785896
-5.5223634,38.9786594
-5.5218001,38.9787707
-5.5212622,38.9788283
-5.5206534,38.9789101
-5.5174724,38.9795418
-5.516574,38.9797711
-5.515717,38.9799213
-5.5138055,38.9803076
-5.5123531,38.9807394
-5.5121235,38.9808011
-5.51199,38.9808306
-5.5115708,38.9809218
-5.5114293,38.9809942
-5.510599,38.9817479
-5.510308,38.981882
-5.509993,38.9819249
-5.5098026,38.9819117
-5.5088369,38.9819142
-5.5072511,38.9818364
-5.5064635,38.9819035
-5.5052086,38.9821342
-5.503799,38.982507
-5.5028779,38.9827967
-5.5018393,38.983207
-5.5006165,38.9838213
-5.4993515,38.9845981
-5.498809,38.9850135
-5.4980935,38.9857015
-5.4973833,38.9863265
-5.4969721,38.9867234
-5.4965783,38.9870855
-5.4961685,38.9874718
-5.4958374,38.987748
-5.4953328,38.9880055
-5.4946707,38.9882684
-5.4937709,38.9886358
-5.4928338,38.9891669
-5.4924106,38.9894418
-5.4920355,38.9897543
-5.491894,38.9900011
-5.4918206,38.9902894
-5.4917926,38.9905415
-5.4918032,38.9906917
-5.4918486,38.9908071
-5.4919381,38.9908607
-5.4920729,38.9908996
-5.4927617,38.9911169
-5.4928065,38.9911799
-5.4928271,38.9912423
-5.4928091,38.991306
-5.4926362,38.9913744
-5.4917418,38.9917257
-5.4901185,38.992179
-5.4894244,38.9923775
-5.4890212,38.9924861
-5.4888049,38.9926404
-5.488303,38.9928925
-5.487737,38.9931688
-5.4865515,38.9936355
-5.486402,38.9936542
-5.4860442,38.9936328
-5.485537,38.9936703
-5.4850991,38.9937508
-5.4848828,38.9938527
-5.4847547,38.994078
-5.4846746,38.9942631
-5.4845224,38.9943811
-5.484226,38.994467
-5.4838869,38.9946279
-5.4834731,38.9947781
-5.4832515,38.994813
-5.4826134,38.9948505
-5.4821541,38.9949417
-5.4815694,38.9950356
-5.4810915,38.9951777
-5.4805629,38.9954245
-5.4796684,38.9957517
-5.4793293,38.9958885
-5.4790757,38.9960226
-5.4782827,38.9962774
-5.4780888,38.9963361
-5.4776179,38.9964786
-5.4767128,38.9967281
-5.4759812,38.9968944
-5.4752283,38.9970472
-5.4750494,38.997066
-5.4744033,38.997058
-5.4741523,38.997058
-5.4740455,38.9970526
-5.47396,38.9970861
-5.473916,38.9971599
-5.4738653,38.9972484
-5.4737985,38.997298
-5.473621,38.9973101
-5.4734754,38.9972927
-5.4730256,38.9972404
-5.4724568,38.9972109
-5.471493,38.9972162
-5.4709723,38.9973584
-5.4703209,38.9975595
-5.4699417,38.9978492
-5.4695519,38.9979163
-5.4691167,38.9979136
-5.4689218,38.9979431
-5.468532,38.9981443
-5.4682516,38.9982462
-5.4673652,38.9984044
-5.4668659,38.9985278
-5.4653188,38.9990069
-5.4644575,38.9992359
-5.4638167,38.9995363
-5.4632347,38.9997509
-5.4620425,39.0000419
-5.4616673,39.0000567
-5.4612428,39.0000191
-5.4610185,39.0000164
-5.460853,39.0000553
-5.460634,39.0001801
-5.4604952,39.0003088
-5.4603617,39.000349
-5.4602656,39.0003142
-5.4602442,39.0001827
-5.4603857,38.9995712
-5.4604418,38.99937
-5.4604705,38.9991783
-5.460355,38.9992024
-5.4601713,38.9991955
-5.4599337,38.9991673
-5.4596534,38.9991419
-5.4594731,38.9991405
-5.4593436,38.99917
-5.4592128,38.9991928
-5.4590846,38.999229
-5.4589471,38.9992317
-5.4588691,38.9992185
-5.4587143,38.9991099
-5.4584419,38.9989851
-5.4581776,38.9989234
-5.4579466,38.9989234
-5.4576583,38.9989503
-5.4573846,38.99902
-5.457155,38.9990965
-5.456924,38.9992078
-5.4567638,38.9993137
-5.456617,38.9994398
-5.4564674,38.9996034
-5.456378,38.9997777
-5.4563086,38.9999306
-5.4562565,39.000054
-5.4561916,39.0002442
-5.4561729,39.000377
-5.4563006,39.0005127
-5.4564875,39.0005797
-5.4567585,39.0006749
-5.4571082,39.0008815
-5.4573165,39.0011309
-5.4573319,39.0012483
-5.4572898,39.0013589
-5.4572244,39.001379
-5.4569641,39.0013374
